year,mo,da,temp,min,max,prcp
2018,12,03,84.7,72.5,95.4,0.0
2018,10,03,82.2,77.0,88.5,0.14
2018,06,03,83.8,78.1,94.5,0.0
2018,01,03,79.7,74.1,87.4,0.0
2018,08,03,82.4,76.1,90.5,0.0
2018,08,03,84.2,79.7,89.4,0.0
2018,07,03,82.9,77.4,93.2,0.04
2018,08,03,84.1,76.6,93.2,0.0
2018,05,03,83.5,76.1,93.4,0.0
2018,09,03,81.5,74.3,87.4,2.42
2018,12,03,74.6,66.2,86.5,1.02
2018,09,03,79.5,73.9,92.3,0.0
2018,05,03,81.3,74.3,91.4,0.06
2018,03,03,83.4,70.5,95.9,0.0
2018,03,03,81.8,68.9,93.0,0.0
2018,11,03,78.9,67.3,91.4,0.0
2018,06,03,87.6,79.0,95.0,0.0
2018,11,03,79.1,66.0,92.7,0.0
2018,08,03,80.6,72.5,91.4,0.01
2018,06,03,87.8,79.3,96.3,0.0
2018,05,03,84.8,76.3,93.2,0.0
2018,03,03,83.5,71.6,94.8,0.0
2018,04,03,84.9,74.7,98.2,0.0
2018,07,03,85.5,77.9,88.5,0.1
2018,09,03,84.3,79.5,96.4,0.11
2018,04,03,88.4,76.8,100.0,0.0
2018,01,03,56.5,55.0,58.3,0.0
2018,03,03,86.8,75.6,98.6,0.0
2018,05,03,75.7,70.9,87.4,1.33
2018,09,03,77.9,74.7,89.6,0.28
2018,10,03,80.9,73.2,90.1,0.0
2018,03,03,83.7,76.6,96.6,0.0
2018,10,03,82.0,73.9,92.1,0.0
2018,10,03,72.5,66.4,77.0,0.11
2018,04,03,82.8,69.6,94.1,0.0
2018,08,03,82.2,72.5,91.4,0.0
2018,08,03,83.4,76.5,91.4,0.0
2018,01,03,81.5,74.3,89.6,0.0
2018,07,03,85.2,76.6,91.2,0.01
2018,10,03,79.8,75.7,90.5,0.21
2018,05,03,86.5,76.5,95.7,0.0
2018,06,03,83.1,75.0,94.6,0.0
2018,05,03,84.4,79.3,89.6,0.0
2018,02,03,83.1,74.8,92.1,0.0
2018,04,03,83.2,73.2,90.5,0.01
2018,03,03,85.2,76.6,94.3,0.0
2018,11,03,83.7,70.5,94.3,0.0
2018,02,03,73.8,67.5,83.8,0.0
2018,05,03,84.6,77.0,92.8,0.06
2018,04,03,85.8,72.5,98.6,0.05
2018,03,03,82.0,73.0,92.7,0.0
2018,08,03,82.3,75.2,89.1,0.0
2018,07,03,83.3,76.6,93.7,0.0
2018,10,03,77.8,73.4,87.1,0.73
2018,09,03,81.2,74.1,92.3,1.76
2018,04,03,85.6,75.2,97.7,0.0
2018,10,03,75.6,72.3,84.6,0.09
2018,08,03,82.7,74.3,90.1,0.09
2018,10,03,84.6,77.2,92.8,0.0
2018,10,03,79.5,72.3,88.2,0.0
2018,09,03,82.1,75.4,90.0,1.44
2018,07,03,76.8,71.6,86.4,0.17
2018,02,03,72.1,68.0,80.2,0.0
2018,08,03,82.2,74.7,90.0,0.04
2018,08,03,83.9,77.0,90.7,0.0
2018,12,03,79.9,71.8,89.1,0.0
2018,11,03,77.5,61.5,90.9,0.0
2018,11,03,78.7,75.6,88.7,1.08
2018,06,03,85.0,77.4,89.4,0.0
2018,12,03,70.3,62.2,79.7,0.0
2018,04,03,82.7,72.1,90.9,0.06
2018,04,03,85.3,77.4,92.7,0.0
2018,11,03,80.4,75.2,84.2,0.0
2018,11,03,77.2,68.9,87.8,0.0
2018,06,03,87.3,78.4,94.6,0.0
2018,12,03,83.6,72.5,96.3,0.0
2018,01,03,80.5,76.5,84.2,0.0
2018,06,03,82.9,76.6,91.8,0.0
2018,11,03,81.9,71.6,92.3,0.0
2018,05,03,83.9,74.3,94.6,0.0
2018,06,03,83.9,77.0,93.2,0.08
2018,07,03,82.1,72.9,91.4,0.0
2018,09,03,83.7,75.4,95.0,0.21
2018,05,03,80.8,75.2,88.7,2.08
2018,10,03,83.2,77.2,90.5,0.0
2018,02,03,65.7,55.4,78.8,0.0
2018,11,03,83.2,71.2,93.2,0.0
2018,03,03,86.2,77.5,95.9,0.0
2018,10,03,81.0,75.2,92.8,0.51
2018,12,03,82.7,75.0,89.6,0.12
2018,01,03,75.9,66.0,86.9,0.0
2018,11,03,75.1,63.3,88.7,0.0
2018,03,03,84.8,66.7,99.5,0.0
2018,02,03,74.4,69.8,80.4,0.17
2018,06,03,85.1,77.0,95.9,0.0
2018,12,03,84.3,73.4,95.5,0.0
2018,06,03,75.0,68.7,82.4,0.0
2018,02,03,76.6,68.7,87.6,0.0
2018,09,03,77.2,73.4,92.3,0.34
2018,01,03,78.4,69.4,87.8,0.0
2018,05,03,85.4,75.6,92.7,0.12
2018,04,03,81.2,73.0,94.1,0.0
2018,12,03,85.4,74.7,97.3,0.0
2018,06,03,84.3,75.9,95.0,0.15
2018,02,03,73.6,71.8,76.8,0.0
2018,09,03,82.0,75.7,95.0,1.19
2018,04,03,84.5,76.1,93.2,0.0
2018,04,03,83.2,72.3,94.5,0.0
2018,08,03,77.0,73.4,81.5,0.04
2018,11,03,76.4,73.0,78.1,1.69
2018,10,03,86.2,78.8,94.8,0.0
2018,06,03,84.5,77.2,91.4,0.0
2018,02,03,81.2,72.9,90.0,0.0
2018,04,03,82.2,75.2,90.5,0.04
2018,11,03,74.7,61.2,88.5,0.0
2018,07,03,80.5,73.0,90.9,0.09
2018,12,03,83.3,74.3,92.8,0.0
2018,03,03,85.6,80.1,92.5,0.0
2018,10,03,80.4,75.2,88.7,0.0
2018,05,03,84.9,73.9,96.8,0.0
2018,08,03,81.5,75.2,91.4,1.44
2018,01,03,71.6,61.7,83.7,0.0
2018,03,03,83.9,79.7,90.0,0.0
2018,08,03,86.0,78.4,94.6,0.0
2018,04,03,84.5,72.7,96.1,0.0
2018,05,03,83.2,77.2,90.1,0.0
2018,05,03,84.8,75.7,95.9,0.0
2018,10,03,79.6,77.0,90.5,0.97
2018,02,03,73.3,66.6,80.2,0.0
2018,12,03,82.9,72.7,97.9,0.0
2018,09,03,80.5,76.1,90.5,1.84
2018,07,03,85.5,79.7,89.1,0.0
2018,07,03,85.1,76.1,94.3,0.0
2018,11,03,80.9,68.7,93.2,0.0
2018,07,03,82.0,75.7,91.2,0.05
2018,02,03,83.5,78.3,91.9,0.0
2018,06,03,80.8,74.3,92.8,0.03
2018,12,03,82.8,72.3,96.4,0.0
2018,01,03,78.0,69.4,88.7,0.0
2018,07,03,81.1,72.1,86.9,0.0
2018,10,03,80.8,73.8,87.3,0.0
2018,04,03,82.8,72.7,94.8,0.0
2018,08,03,81.2,76.1,92.7,0.42
2018,04,03,83.6,74.3,93.9,0.0
2018,02,03,69.4,60.8,75.4,0.0
2018,04,03,81.8,67.5,95.9,0.0
2018,10,03,62.8,61.7,64.2,1.53
2018,06,03,83.2,75.2,95.0,0.0
2018,07,03,84.6,76.8,94.3,0.02
2018,06,03,86.7,78.8,95.4,0.0
2018,02,03,70.9,57.2,85.6,0.0
2018,07,03,85.9,76.3,95.2,0.06
2018,06,03,84.6,77.9,92.1,0.0
2018,11,03,78.9,75.9,87.4,1.06
2018,08,03,79.5,74.7,86.4,0.5
2018,11,03,83.3,73.4,94.1,0.0
2018,10,03,83.3,75.9,91.0,0.29
2018,09,03,82.6,77.2,90.9,0.2
2018,02,03,57.4,52.9,64.8,0.0
2018,02,03,68.2,58.6,81.3,0.0
2018,03,03,83.2,73.0,96.3,0.0
2018,07,03,81.3,76.1,89.6,0.33
2018,09,03,82.5,77.0,88.2,0.0
2018,12,03,79.3,69.3,95.2,0.0
2018,08,03,81.9,73.8,93.4,0.02
2018,12,03,80.9,72.5,89.6,0.0
2018,09,03,76.8,73.0,80.8,3.28
2018,11,03,81.3,77.9,90.0,0.0
2018,11,03,80.1,68.5,90.3,0.0
2018,05,03,84.4,77.9,94.1,0.08
2018,04,03,84.5,74.1,94.5,0.0
2018,07,03,83.7,76.3,93.6,0.48
2018,03,03,88.5,77.9,99.0,0.0
2018,06,03,87.8,82.0,97.3,0.0
2018,06,03,84.0,80.1,88.2,0.07
2018,04,03,82.6,77.5,90.1,0.02
2018,02,03,81.7,80.2,82.9,0.21
2018,06,03,84.0,77.0,93.9,0.0
2018,08,03,82.2,76.1,90.5,0.44
2018,09,03,82.4,76.1,93.2,2.67
2018,08,03,81.5,74.7,90.0,0.01
2018,11,03,72.2,59.4,85.3,0.0
2018,09,03,76.8,72.0,82.4,1.11
2018,09,03,78.0,75.7,81.5,0.12
2018,11,03,79.3,67.3,89.6,0.0
2018,12,03,85.2,74.7,95.9,0.0
2018,08,03,83.3,80.8,86.4,0.01
2018,10,03,81.4,77.4,85.8,0.63
2018,04,03,84.1,75.0,95.0,0.0
2018,08,03,82.9,73.9,91.4,0.0
2018,11,03,80.3,74.3,89.6,0.17
2018,03,03,74.3,57.6,97.5,0.0
2018,11,03,78.0,67.1,89.2,0.0
2018,10,03,83.3,75.0,92.7,0.59
2018,01,03,76.2,68.0,83.5,0.0
2018,12,03,81.8,72.5,88.7,0.02
2018,01,03,76.8,69.6,86.4,0.0
2018,05,03,82.4,76.5,91.4,1.02
2018,10,03,83.8,73.0,91.8,0.02
2018,04,03,76.3,66.2,89.1,0.0
2018,07,03,86.3,76.1,95.2,0.0
2018,08,03,84.6,74.3,93.2,0.0
2018,02,03,68.0,58.1,77.4,0.0
2018,03,03,73.5,59.0,96.8,0.0
2018,03,03,86.3,76.5,99.5,0.0
2018,01,03,78.0,66.9,90.0,0.0
2018,05,03,83.0,75.2,93.2,0.0
2018,05,03,65.5,60.8,69.3,1.3
2018,08,03,84.5,75.4,98.2,0.0
2018,07,03,84.0,73.4,91.4,0.0
2018,01,03,72.6,61.2,85.6,0.0
2018,06,03,87.2,82.2,90.0,0.0
2018,07,03,84.7,77.4,93.2,0.27
2018,09,03,78.5,74.8,90.1,1.27
2018,12,03,81.7,76.3,88.2,0.23
2018,06,03,85.6,77.7,93.6,0.01
2018,10,03,80.4,74.8,93.2,0.26
2018,06,03,82.9,77.0,93.7,0.0
2018,07,03,85.0,76.3,94.6,0.0
2018,04,03,88.1,77.9,100.4,0.0
2018,10,03,77.9,75.2,81.1,0.97
2018,06,03,85.8,78.8,96.1,0.0
2018,01,03,79.5,72.3,90.7,0.0
2018,12,03,80.7,75.9,88.7,0.03
2018,12,03,81.0,69.8,95.4,0.0
2018,05,03,85.0,76.1,92.7,0.0
2018,07,03,86.5,78.8,93.9,0.0
2018,11,03,77.8,64.0,86.9,0.0
2018,08,03,78.7,75.2,83.3,0.07
2018,09,03,75.2,69.3,78.1,0.69
2018,04,03,85.3,75.2,93.9,0.2
2018,06,03,84.2,78.3,94.1,0.0
2018,03,03,83.8,77.5,91.2,0.14
2018,10,03,79.5,76.1,86.9,0.52
2018,03,03,85.7,76.5,96.8,0.0
2018,07,03,86.0,77.0,93.9,0.0
2018,07,03,84.2,76.1,94.1,0.0
2018,05,03,78.5,69.8,84.6,0.23
2018,04,03,84.9,77.9,95.7,0.0
2018,03,03,88.2,77.5,99.9,0.0
2018,10,03,82.8,76.6,90.5,0.0
2018,08,03,82.2,73.4,94.6,0.0
2018,04,03,85.1,76.1,95.7,0.0
2018,06,03,86.0,77.5,93.7,0.0
2018,07,03,81.8,75.7,89.6,0.17
2018,05,03,78.1,73.4,89.6,0.04
2018,12,03,85.2,74.5,95.4,0.0
2018,07,03,84.0,73.0,94.1,0.0
2018,03,03,83.0,75.7,91.4,0.0
2018,02,03,75.2,72.1,79.3,0.0
2018,02,03,66.0,59.0,77.0,0.0
2018,10,03,82.9,73.4,91.4,0.0
2018,11,03,77.0,66.2,89.6,0.0
2018,05,03,85.2,77.0,93.4,0.03
2018,09,03,83.3,77.0,96.4,1.44
2018,03,03,84.9,75.0,96.8,0.0
2018,03,03,84.7,81.5,90.1,0.0
2018,04,03,83.0,70.7,97.2,0.0
2018,11,03,76.8,63.7,89.8,0.0
2018,02,03,74.2,65.1,82.0,0.0
2018,10,03,79.5,74.1,86.9,0.0
2018,05,03,83.3,74.7,92.5,0.05
2018,11,03,82.2,70.5,92.1,0.0
2018,09,03,77.6,73.4,81.5,0.69
2018,08,03,81.4,73.0,92.8,0.02
2018,03,03,83.5,69.8,95.4,0.0
2018,10,03,82.1,74.8,89.6,0.0
2018,10,03,82.9,75.2,90.9,1.06
2018,09,03,79.9,73.4,90.7,0.23
2018,09,03,82.0,76.3,92.1,0.2
2018,05,03,85.9,76.6,95.7,0.0
2018,03,03,86.1,75.4,97.2,0.0
2018,06,03,81.1,73.8,90.5,0.0
2018,12,03,84.0,74.7,94.1,0.0
2018,09,03,77.1,74.3,80.2,0.28
2018,10,03,81.5,75.2,93.9,1.51
2018,02,03,73.7,69.8,78.3,0.04
2018,07,03,83.4,76.5,91.9,0.31
2018,12,03,82.9,75.2,93.2,0.0
2018,08,03,82.2,77.2,87.1,0.0
2018,09,03,77.1,72.5,84.2,1.1
2018,10,03,80.5,77.0,86.4,0.08
2018,10,03,82.0,75.6,88.9,0.0
2018,01,03,78.9,69.4,90.5,0.0
2018,12,03,76.7,69.8,88.7,0.0
2018,10,03,81.5,74.8,89.6,0.0
2018,11,03,81.0,72.5,90.7,0.0
2018,12,03,78.8,68.9,90.7,0.0
2018,07,03,84.1,75.7,90.5,0.02
2018,08,03,79.1,73.4,86.0,0.1
2018,02,03,77.2,73.0,88.2,1.2
2018,10,03,80.3,73.4,92.8,1.77
2018,10,03,83.6,74.3,93.9,0.0
2018,05,03,83.7,76.8,94.1,1.71
2018,12,03,80.1,69.8,93.2,0.0
2018,06,03,83.4,76.1,91.0,0.06
2018,03,03,86.2,76.1,97.5,0.0
2018,05,03,85.6,77.5,96.8,0.0
2018,11,03,83.0,69.8,94.6,0.0
2018,10,03,82.8,75.7,91.4,0.0
2018,07,03,83.8,77.0,90.5,0.0
2018,09,03,78.9,74.8,83.7,0.02
2018,09,03,82.1,76.1,86.9,2.2
2018,09,03,82.3,76.1,94.1,0.44
2018,03,03,84.8,75.2,95.0,0.0
2018,06,03,86.9,74.7,95.0,0.0
2018,08,03,83.1,76.1,90.3,0.0
2018,05,03,84.2,76.6,93.6,0.0
2018,03,03,81.9,73.8,95.0,0.0
2018,01,03,81.6,72.9,94.1,0.0
2018,03,03,86.6,76.3,98.4,0.0
2018,01,03,78.1,74.5,85.5,0.19
2018,08,03,80.9,75.2,86.9,0.09
2018,09,03,84.4,80.6,89.2,1.49
2018,12,03,85.2,77.0,90.3,0.0
2018,04,03,75.0,62.6,93.7,0.05
2018,12,03,81.4,70.7,94.6,0.0
2018,04,03,84.9,76.1,94.6,0.0
2018,08,03,80.4,74.8,88.3,0.0
2018,07,03,81.8,74.3,91.0,0.04
2018,12,03,83.4,81.1,86.5,0.0
2018,10,03,86.3,78.3,93.6,0.0
2018,03,03,83.8,65.5,98.8,0.0
2018,04,03,82.8,72.7,88.7,0.0
2018,01,03,80.2,73.8,90.0,0.0
2018,01,03,73.4,64.0,85.1,0.0
2018,02,03,67.3,59.7,77.7,0.0
2018,05,03,80.2,75.6,90.0,0.31
2018,09,03,79.4,73.6,85.1,0.93
2018,04,03,83.3,75.9,91.4,0.02
2018,03,03,81.2,70.7,92.1,0.0
2018,07,03,83.4,75.4,91.4,0.06
2018,11,03,78.5,66.4,89.8,0.0
2018,07,03,85.2,76.3,91.4,0.02
2018,12,03,86.2,76.1,94.3,0.0
2018,06,03,84.2,77.2,91.6,0.0
2018,06,03,85.7,78.8,95.9,0.11
2018,01,03,74.7,66.4,85.3,0.0
2018,03,03,84.2,76.1,95.2,0.0
2018,12,03,81.3,70.3,93.9,0.0
2018,12,03,82.5,72.5,94.1,0.0
2018,04,03,85.6,70.7,100.9,0.0
2018,03,03,86.8,76.1,97.9,0.07
2018,02,03,81.3,68.2,92.8,0.0
2018,07,03,82.8,76.3,87.8,0.01
2018,09,03,83.0,77.9,98.2,0.32
2018,02,03,74.5,69.1,80.8,0.0
2018,04,03,84.7,74.1,96.1,0.01
2018,05,03,82.6,75.7,91.8,0.66
2018,08,03,83.4,73.8,92.3,0.0
2018,06,03,86.4,77.9,98.1,0.17
2018,03,03,70.8,57.9,85.8,0.0
2018,09,03,81.1,76.1,90.0,0.03
2018,06,03,86.4,77.2,95.4,0.0
2018,04,03,83.2,72.7,95.0,0.0
2018,07,03,84.6,74.3,93.4,0.0
2018,09,03,80.5,75.2,90.0,0.72
2018,10,03,74.7,70.7,82.4,1.26
2018,12,03,80.9,68.9,94.1,0.0
2018,12,03,82.2,72.3,95.7,0.0
2018,10,03,83.5,76.1,92.5,0.0
2018,04,03,81.1,73.0,92.3,0.01
2018,10,03,83.3,75.6,91.9,0.0
2018,11,03,77.5,65.1,89.1,0.0
2018,07,03,85.4,74.5,93.2,0.31
2018,09,03,83.8,79.2,91.8,0.0
2018,03,03,85.8,73.4,99.3,0.0
2018,12,03,81.8,75.9,88.9,0.33
2018,01,03,80.2,73.0,86.5,0.0
2018,04,03,86.5,77.4,97.0,0.0
2018,04,03,83.1,73.4,96.4,0.0
2018,11,03,78.7,67.1,89.8,0.0
2018,03,03,79.1,62.2,99.3,0.0
2018,04,03,83.5,73.9,96.1,0.0
2018,03,03,73.7,56.1,94.5,0.0
2018,10,03,82.9,75.9,90.3,0.23
2018,12,03,82.0,70.7,94.6,0.0
2018,08,03,83.0,76.6,88.7,0.09
2018,08,03,85.1,80.6,90.5,0.0
2018,09,03,77.7,74.7,86.0,1.01
2018,08,03,83.7,76.1,93.6,0.02
2018,08,03,85.5,79.9,91.4,0.01
2018,07,03,85.1,76.1,89.6,0.09
2018,02,03,68.0,58.8,82.9,0.0
2018,12,03,83.1,72.7,93.2,0.0
2018,09,03,82.0,75.6,92.3,0.81
2018,10,03,81.9,75.4,88.5,0.0
2018,07,03,84.5,81.0,88.5,0.08
2018,01,03,73.9,63.7,84.9,0.0
2018,05,03,85.5,78.4,96.8,1.22
2018,09,03,79.5,75.2,91.2,0.69
2018,02,03,71.9,67.1,76.1,0.0
2018,04,03,82.8,73.0,96.3,0.0
2018,09,03,81.7,76.1,90.9,0.4
2018,02,03,63.4,57.2,74.1,0.0
2018,09,03,82.6,76.1,87.8,0.5
2018,02,03,73.7,62.6,86.5,0.0
2018,04,03,82.8,73.6,93.4,0.13
2018,12,03,78.4,68.5,92.3,0.0
2018,08,03,81.6,77.0,89.2,0.02
2018,05,03,85.0,76.5,95.5,0.0
2018,11,03,80.3,65.5,90.7,0.0
2018,01,03,75.0,63.5,87.8,0.0
2018,06,03,86.0,78.1,91.4,0.0
2018,05,03,84.8,75.2,95.9,0.0
2018,12,03,82.0,70.2,94.6,0.0
2018,12,03,75.0,63.1,90.3,0.0
2018,05,03,84.4,76.1,93.2,0.79
2018,06,03,85.8,78.8,94.3,0.13
2018,10,03,76.7,70.2,87.8,0.08
2018,10,03,80.6,75.6,88.7,0.14
2018,07,03,85.5,76.1,93.2,0.14
2018,04,03,85.9,74.5,95.9,0.0
2018,11,03,81.1,72.5,93.2,0.0
2018,11,03,75.3,64.9,88.7,0.0
2018,09,03,76.7,73.0,77.9,0.94
2018,01,03,82.7,74.5,90.5,0.0
2018,07,03,82.1,73.6,88.2,0.0
2018,03,03,85.1,77.9,93.4,0.0
2018,03,03,82.3,72.5,91.8,0.0
2018,02,03,68.0,60.4,78.4,0.0
2018,07,03,85.5,74.3,97.5,0.0
2018,11,03,75.7,62.6,92.1,0.0
2018,01,03,77.0,67.1,88.2,0.0
2018,07,03,80.7,74.3,93.2,0.87
2018,10,03,81.6,76.5,92.1,0.15
2018,09,03,80.0,75.2,90.0,0.29
2018,09,03,82.5,74.3,91.4,0.0
2018,11,03,81.7,71.1,90.0,0.0
2018,02,03,73.7,66.2,82.4,0.0
2018,09,03,81.7,77.9,89.4,0.25
2018,06,03,85.3,75.4,95.9,0.2
2018,10,03,81.5,75.9,88.2,0.01
2018,04,03,84.4,75.4,96.6,0.0
2018,03,03,85.9,73.4,98.6,0.0
2018,10,03,81.7,75.2,90.1,0.0
2018,10,03,82.6,77.0,90.9,0.85
2018,12,03,79.5,72.1,87.6,0.0
2018,08,03,84.6,80.4,88.5,0.01
2018,12,03,66.0,61.7,70.2,0.0
2018,10,03,80.2,75.6,90.0,0.43
2018,09,03,76.6,72.1,80.6,2.13
2018,12,03,80.9,72.7,88.7,0.46
2018,06,03,85.0,80.6,90.9,0.04
2018,10,03,76.3,72.5,83.3,2.35
2018,02,03,76.7,71.2,85.6,0.0
2018,02,03,66.0,57.0,77.4,0.0
2018,02,03,81.7,73.4,90.1,0.0
2018,08,03,84.0,81.1,88.5,0.0
2018,11,03,82.3,74.3,89.6,0.0
2018,09,03,80.3,74.7,87.1,2.78
2018,10,03,84.8,78.1,93.2,0.0
2018,01,03,81.2,73.4,90.9,0.0
2018,02,03,71.0,59.5,86.0,0.0
2018,07,03,85.1,75.0,93.9,0.59
2018,04,03,81.0,68.2,97.2,0.0
2018,11,03,79.0,67.8,90.5,0.0
2018,11,03,77.0,66.0,90.1,0.0
2018,04,03,81.5,71.6,93.2,0.0
2018,12,03,84.0,74.1,95.9,0.0
2018,02,03,81.2,77.5,87.8,0.0
2018,08,03,81.8,73.9,91.8,0.3
2018,04,03,84.2,73.4,96.8,0.0
2018,04,03,85.9,76.3,100.4,0.0
2018,11,03,82.2,73.6,89.1,0.0
2018,11,03,79.6,65.3,91.6,0.0
2018,09,03,80.4,76.6,84.2,0.54
2018,06,03,87.6,79.9,95.0,0.0
2018,02,03,74.9,69.8,82.6,0.0
2018,04,03,83.3,73.4,98.2,0.0
2018,11,03,73.9,61.7,90.5,0.0
2018,04,03,84.5,76.1,93.9,0.0
2018,01,03,78.7,70.7,88.3,0.0
2018,01,03,78.7,71.6,86.4,0.0
2018,01,03,72.8,62.2,82.4,0.0
2018,05,03,83.9,76.3,94.1,0.2
2018,11,03,79.3,63.9,90.5,0.0
2018,02,03,79.0,73.4,86.9,0.56
2018,04,03,85.3,74.8,95.4,0.0
2018,11,03,70.5,54.5,88.9,0.0
2018,03,03,86.1,74.8,98.1,0.0
2018,12,03,87.2,79.3,97.7,0.0
2018,05,03,84.0,76.6,93.2,0.2
2018,12,03,83.1,72.5,93.2,0.0
2018,10,03,78.0,72.5,87.3,0.22
2018,11,03,77.9,63.3,90.1,0.0
2018,12,03,79.7,68.7,92.3,0.0
2018,08,03,82.0,77.0,88.7,99.99
2018,12,03,81.7,75.9,88.2,0.5
2018,09,03,76.9,71.2,86.9,0.25
2018,02,03,66.5,59.0,79.2,0.0
2018,03,03,84.6,75.0,96.1,0.0
2018,04,03,86.6,77.0,97.5,0.0
2018,04,03,72.9,60.8,86.9,0.41
2018,03,03,68.5,62.1,77.9,0.0
2018,01,03,78.5,69.4,90.5,0.0
2018,07,03,78.2,72.5,84.2,0.76
2018,08,03,83.4,75.9,93.9,0.0
2018,07,03,83.8,77.2,92.3,0.44
2018,10,03,77.5,74.3,86.7,0.16
2018,03,03,75.4,62.4,93.6,0.0
2018,06,03,84.7,77.9,95.0,0.0
2018,07,03,87.7,78.6,95.2,0.0
2018,12,03,81.2,74.5,86.9,0.15
2018,12,03,81.3,73.6,87.8,0.0
2018,06,03,89.1,81.0,99.3,0.0
2018,11,03,65.8,55.2,76.1,0.0
2018,03,03,86.3,75.7,96.4,0.0
2018,12,03,84.2,74.3,95.9,0.0
2018,04,03,84.1,72.9,97.3,0.0
2018,12,03,82.6,73.0,94.1,0.0
2018,05,03,78.3,71.2,88.0,0.44
2018,12,03,86.0,76.5,95.7,0.0
2018,06,03,86.1,78.3,94.1,0.0
2018,12,03,81.3,70.3,91.8,0.0
2018,09,03,80.4,73.4,93.6,0.87
2018,05,03,84.1,75.2,94.3,99.99
2018,10,03,80.8,73.9,89.6,0.0
2018,10,03,80.9,74.3,89.4,0.05
2018,05,03,82.9,75.2,95.4,0.45
2018,09,03,81.3,75.2,91.4,0.12
2018,11,03,80.3,67.6,92.8,0.0
2018,03,03,73.3,60.1,92.7,0.0
2018,03,03,83.1,74.8,93.6,0.0
2018,04,03,84.9,75.2,96.4,0.0
2018,03,03,85.8,77.0,97.2,0.0
2018,05,03,83.9,75.2,95.0,0.11
2018,09,03,80.0,75.9,88.0,2.06
2018,08,03,85.6,80.2,91.9,0.0
2018,05,03,82.7,73.0,93.2,0.01
2018,06,03,85.4,77.4,93.2,0.0
2018,12,03,81.3,76.1,87.8,1.47
2018,07,03,83.6,75.2,92.3,0.0
2018,08,03,84.5,76.5,93.7,0.0
2018,05,03,85.7,75.2,92.3,0.0
2018,09,03,79.4,76.3,84.2,0.05
2018,04,03,81.9,75.6,95.4,0.04
2018,11,03,75.7,73.6,78.1,3.11
2018,01,03,80.3,72.5,84.7,0.02
2018,10,03,84.0,76.1,90.5,0.0
2018,05,03,85.6,76.6,96.8,0.03
2018,04,03,83.5,71.4,88.7,0.0
2018,08,03,84.4,70.3,88.9,0.0
2018,11,03,76.7,73.4,80.2,1.87
2018,07,03,86.6,75.2,95.0,0.0
2018,06,03,86.4,72.3,94.3,0.0
2018,03,03,83.9,60.8,99.3,0.0
2018,06,03,86.4,77.5,97.9,0.0
2018,01,03,75.4,62.6,86.5,0.0
2018,10,03,83.1,73.9,93.2,0.46
2018,12,03,83.2,67.6,95.0,0.0
2018,01,03,79.3,65.1,89.8,99.99
2018,05,03,83.9,74.8,93.2,0.28
2018,03,03,83.7,64.4,97.7,0.0
2018,06,03,89.3,78.3,100.4,0.01
2018,07,03,85.4,76.8,91.4,0.0
2018,10,03,84.3,76.8,89.8,1.39
2018,01,03,72.2,66.6,76.1,0.02
2018,07,03,86.1,77.4,95.0,0.11
2018,12,03,79.5,75.6,88.2,2.76
2018,03,03,83.2,71.8,87.8,0.0
2018,03,03,84.0,74.3,91.0,0.0
2018,10,03,78.1,73.4,85.5,0.58
2018,05,03,85.2,71.8,90.0,0.0
2018,12,03,85.6,75.2,89.6,0.0
2018,03,03,85.1,77.4,90.3,0.0
2018,01,03,74.5,66.2,81.5,0.0
2018,06,03,89.6,77.0,96.8,0.0
2018,06,03,87.9,76.3,97.2,0.0
2018,07,03,82.2,75.7,90.5,0.24
2018,11,03,78.4,66.2,87.8,0.0
2018,08,03,85.4,77.0,91.6,0.0
2018,03,03,82.1,64.4,98.6,0.0
2018,03,03,82.6,62.6,97.0,0.0
2018,01,03,82.7,75.2,88.2,0.0
2018,05,03,82.6,74.8,95.0,1.31
2018,04,03,85.5,67.3,98.6,0.0
2018,03,03,79.2,59.2,95.7,0.0
2018,12,03,78.1,66.2,89.6,0.0
2018,10,03,81.0,74.3,88.7,0.0
2018,02,03,76.1,60.8,89.6,0.0
2018,06,03,84.4,77.0,92.8,0.01
2018,12,03,80.4,65.8,93.2,0.0
2018,09,03,78.8,74.7,86.0,0.4
2018,08,03,83.4,75.6,88.0,0.0
2018,07,03,85.7,76.6,91.4,0.0
2018,01,03,81.1,75.2,87.4,0.0
2018,08,03,81.8,73.4,88.9,0.31
2018,01,03,80.8,72.7,85.6,0.0
2018,09,03,80.9,74.5,86.0,1.01
2018,06,03,84.4,78.3,89.6,0.0
2018,02,03,84.1,72.7,91.2,0.0
2018,11,03,80.0,63.1,93.2,0.0
2018,11,03,81.5,76.1,89.6,0.11
2018,11,03,75.1,64.4,86.0,0.0
2018,10,03,80.8,72.0,87.8,0.0
2018,02,03,71.3,51.3,85.6,0.0
2018,02,03,75.6,71.1,79.5,0.11
2018,09,03,80.2,73.4,85.6,2.24
2018,10,03,83.6,74.5,93.2,0.37
2018,09,03,78.6,73.4,82.6,1.5
2018,10,03,83.3,74.7,87.8,0.24
2018,07,03,88.0,76.5,95.0,0.0
2018,06,03,84.8,76.1,94.3,0.0
2018,05,03,82.3,73.0,93.2,0.28
2018,10,03,80.1,75.2,86.0,0.29
2018,11,03,77.7,62.6,91.4,0.0
