traffic,precip,temp_f,mon,tues,wed,thu,fri,sat,sun,jan,feb,mar,apr,may,june,july,aug,sep,oct,nov,dec
0.604166667,0.72,0.817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.674166667,0.72,0.817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.706666667,0.72,0.817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.623333333,0.72,0.817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.519166667,0.72,0.817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.259166667,0.72,0.817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.118333333,0.72,0.817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.113333333,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1225,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.101666667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0875,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.066666667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.166666667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.220833333,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.268333333,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.351666667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.430833333,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.516666667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.536666667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.514166667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.478333333,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.451666667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.460833333,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.486666667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4375,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.359166667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1775,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.084166667,0,0.853,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.095,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0975,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.085833333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.078333333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.068333333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.180833333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.376666667,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.511666667,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.530833333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5275,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5275,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.544166667,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.534166667,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.555833333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.568333333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.648333333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.684166667,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.600833333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.498333333,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2675,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.131666667,0,0.856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.088333333,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.099166667,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.095833333,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0925,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.085,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.165833333,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.225,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.329166667,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.459166667,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.543333333,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.56,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.560833333,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.539166667,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.528333333,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.551666667,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.608333333,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.560833333,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.461666667,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.41,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.151666667,0,0.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.109166667,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.111666667,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.104166667,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.094166667,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0925,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.075833333,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.18,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.179166667,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.255,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.315,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.393333333,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.445,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.480833333,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.470833333,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.436666667,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.4575,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.521666667,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.505833333,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.433333333,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.248333333,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.120833333,0,0.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0925,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0525,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.095,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.085,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2025,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.3875,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.565833333,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5825,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5575,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.543333333,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5175,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4825,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.500833333,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.525833333,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5625,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.660833333,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.590833333,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.471666667,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2575,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.113333333,0,0.871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.09,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.085,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.095833333,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.093333333,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1525,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.343333333,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.528333333,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.58,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.556666667,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.549166667,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.546666667,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.500833333,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.528333333,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.53,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.573333333,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.644166667,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.565,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.484166667,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.278333333,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.114166667,0.52,0.853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.129166667,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.106666667,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0875,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.105,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.101666667,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1525,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.263333333,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.490833333,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.565,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.544166667,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5375,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.53,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5075,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.550833333,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.525,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.533333333,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.606666667,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.64,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.500833333,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.304166667,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.108333333,0.06,0.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.095,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.110833333,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.099166667,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.068333333,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.114166667,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2675,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.428333333,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5525,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5425,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.536666667,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.526666667,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.479166667,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5325,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5125,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.518333333,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.608333333,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.480833333,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.326666667,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1275,0,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.126666667,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.098333333,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.118333333,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.114166667,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.089166667,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.115,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.329166667,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.586666667,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.715,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.685,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.631666667,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.601666667,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.553333333,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.545833333,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.549166667,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.585,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6675,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.565833333,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.455833333,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.3225,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.120833333,0.53,0.761,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.096666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1075,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.123333333,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.064166667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0675,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.111666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.190833333,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2275,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.341666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.466666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.541666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.578333333,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.571666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.546666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5425,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.576666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.610833333,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.530833333,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.399166667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.336666667,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1125,0.51,0.789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.089166667,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.081666667,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.084166667,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.074166667,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.055,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.15,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.183333333,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.240833333,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.305833333,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.369166667,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.4075,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.430833333,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.4375,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.433333333,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.4525,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.515,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.508333333,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.433333333,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.365833333,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.1425,0,0.832,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.079166667,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.073333333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.078333333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.064166667,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.085833333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.07,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.264166667,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.449166667,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.55,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5075,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.513333333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5025,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.485833333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.514166667,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5025,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.555833333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.608333333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.554166667,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.435,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.280833333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.125833333,0,0.842,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.111666667,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.101666667,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.105833333,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.120833333,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.11,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.105833333,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.285,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4725,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.559166667,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.55,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5525,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.515,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.48,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4725,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.498333333,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.508333333,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.625,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.56,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4725,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.32,0,0.858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
