year,mo,da,temp,min,max,prcp
2019,02,17,81.2,76.1,90.5,0.0
2019,02,10,83.2,76.6,92.1,0.0
2019,02,28,87.2,77.0,98.2,0.0
2019,02,16,81.1,69.8,96.8,0.0
2019,02,01,82.6,75.2,90.9,0.15
2019,02,05,81.7,75.9,88.7,0.0
2019,02,15,80.6,72.9,88.2,0.0
2019,02,19,80.3,72.1,88.7,0.0
2019,02,05,82.8,76.6,90.7,0.0
2019,02,07,81.8,72.1,94.1,0.0
2019,02,11,86.3,73.6,97.2,0.0
2019,02,28,84.3,74.1,97.9,0.0
2019,02,06,85.9,79.2,95.9,0.0
2019,02,09,85.1,79.7,91.0,0.0
2019,02,18,83.6,72.5,96.8,0.0
2019,02,06,83.9,81.1,87.3,0.01
2019,02,25,85.5,82.4,89.6,0.0
2019,02,22,84.6,71.8,97.5,0.0
2019,02,16,83.7,77.0,88.3,0.0
2019,02,14,83.6,72.7,95.4,0.0
2019,02,22,72.5,57.2,85.5,0.0
2019,02,28,83.1,71.6,95.9,0.0
2019,02,04,71.4,57.4,88.3,0.0
2019,02,06,85.4,77.9,92.8,0.0
2019,02,11,83.1,77.0,93.2,0.02
2019,02,02,81.2,67.8,93.4,0.0
2019,02,09,79.8,64.4,99.9,0.0
2019,02,25,76.9,58.6,96.1,0.0
2019,02,05,82.6,75.2,92.8,0.0
2019,02,05,80.9,68.2,102.0,0.0
2019,02,24,87.5,77.9,98.6,0.0
2019,02,01,75.0,59.9,87.3,0.0
2019,02,02,71.8,60.8,88.7,0.0
2019,02,23,75.1,59.7,94.5,0.0
2019,02,18,84.1,72.5,94.1,0.0
2019,02,04,80.6,68.9,93.2,0.0
2019,02,20,83.7,73.6,93.6,0.0
2019,02,23,85.5,72.7,100.0,0.0
2019,02,21,86.7,73.2,98.6,0.0
2019,02,23,87.6,79.0,96.8,0.0
2019,02,07,85.8,77.4,98.6,0.0
2019,02,02,81.9,77.4,86.0,0.0
2019,02,05,84.0,81.5,88.7,0.0
2019,02,03,83.1,68.0,95.2,0.0
2019,02,25,81.9,73.0,88.7,0.0
2019,02,26,84.9,73.4,95.4,0.0
2019,02,20,84.6,71.1,98.1,0.0
2019,02,17,84.2,80.6,89.6,0.0
2019,02,27,71.2,60.6,85.1,0.0
2019,02,15,82.3,73.0,93.6,0.0
2019,02,20,81.3,71.1,92.8,0.0
2019,02,09,86.2,76.6,96.6,0.0
2019,02,15,83.2,73.4,91.4,0.0
2019,02,26,84.5,71.6,98.6,0.0
2019,02,01,81.2,76.1,88.2,0.03
2019,02,14,85.9,77.9,94.3,0.0
2019,02,07,83.0,75.2,92.3,0.0
2019,02,25,75.6,59.0,95.4,0.0
2019,02,10,86.5,75.0,100.6,0.0
2019,02,09,80.8,62.4,99.0,0.0
2019,02,17,81.0,71.4,91.0,0.0
2019,02,13,83.9,74.3,94.5,0.0
2019,02,19,84.4,70.3,98.1,0.0
2019,02,15,80.8,69.3,92.3,0.0
2019,02,15,84.4,80.6,89.4,0.0
2019,02,12,82.0,72.0,96.3,0.0
2019,02,03,74.3,62.1,91.4,0.0
2019,02,21,75.4,59.4,95.0,0.0
2019,02,08,80.9,70.0,92.5,0.01
2019,02,05,86.1,79.7,95.9,0.02
2019,02,12,81.3,68.9,91.4,0.0
2019,02,16,82.2,80.6,83.3,0.0
2019,02,18,77.4,67.1,91.4,0.0
2019,02,05,80.0,69.8,95.4,0.0
2019,02,19,82.6,66.0,92.3,0.0
2019,02,17,80.1,72.1,97.0,0.03
2019,02,01,79.2,66.2,90.9,0.0
2019,02,15,85.9,75.2,95.0,0.0
2019,02,06,84.4,72.5,96.8,0.0
2019,02,04,79.8,66.2,94.5,0.0
2019,02,21,80.3,71.4,87.3,0.0
2019,02,11,80.6,68.7,90.9,0.0
2019,02,28,77.4,63.5,91.8,0.0
2019,02,03,82.8,69.1,96.4,0.0
2019,02,23,88.2,75.9,100.9,0.0
2019,02,03,78.2,63.7,97.5,0.0
2019,02,23,87.6,77.5,98.4,0.0
2019,02,27,83.8,76.8,89.8,0.0
2019,02,06,83.8,73.4,96.4,0.08
2019,02,16,74.9,65.1,89.6,0.12
2019,02,05,81.1,69.3,93.2,0.0
2019,02,18,83.9,80.2,90.5,0.0
2019,02,01,74.4,61.7,88.7,0.0
2019,02,06,83.5,74.3,91.8,0.0
2019,02,14,83.1,74.3,91.6,0.0
2019,02,19,82.2,70.7,92.1,0.0
2019,02,01,71.8,59.0,87.8,0.0
2019,02,23,74.3,57.6,95.9,0.0
2019,02,28,68.9,63.7,77.0,0.0
2019,02,07,81.7,71.8,94.1,0.0
2019,02,10,80.8,69.1,93.2,0.0
2019,02,16,80.0,72.7,90.5,0.21
2019,02,16,82.0,75.2,91.4,0.0
2019,02,10,85.4,80.8,92.3,0.0
2019,02,26,84.4,79.9,92.5,0.0
2019,02,13,76.2,64.4,93.6,0.0
2019,02,27,82.2,70.7,93.4,0.0
2019,02,02,83.5,71.6,93.4,0.0
2019,02,28,85.6,79.5,96.1,0.0
2019,02,24,80.1,73.0,88.5,0.0
2019,02,13,86.6,75.2,95.2,0.0
2019,02,24,73.7,59.4,95.0,0.0
2019,02,04,81.9,69.1,96.3,0.0
2019,02,22,84.1,78.8,87.8,0.0
2019,02,01,83.2,75.6,89.6,0.0
2019,02,10,71.8,59.4,95.4,0.0
2019,02,11,72.4,55.6,86.2,0.0
2019,02,26,86.5,77.9,96.8,0.0
2019,02,15,82.6,73.4,94.5,0.0
2019,02,04,82.4,67.8,98.6,0.0
2019,02,27,80.3,72.5,92.1,0.06
2019,02,22,81.1,68.0,90.3,0.0
2019,02,21,75.4,60.4,95.9,0.0
2019,02,09,80.8,67.5,96.3,0.0
2019,02,23,82.9,74.7,95.0,0.0
2019,02,26,84.8,77.9,95.4,0.0
2019,02,06,80.7,72.5,91.8,0.0
2019,02,24,74.1,57.9,92.3,0.0
2019,02,08,81.5,68.0,97.7,0.0
2019,02,12,81.0,71.8,93.0,0.0
2019,02,20,82.1,72.1,93.2,0.0
2019,02,04,84.9,74.8,98.6,0.0
2019,02,08,83.0,72.5,94.5,0.0
2019,02,01,72.8,57.2,88.5,0.0
2019,02,24,87.4,74.1,100.6,0.0
2019,02,08,77.5,59.7,101.1,0.0
2019,02,18,85.3,75.2,95.9,0.0
2019,02,18,74.3,61.7,90.9,0.0
2019,02,14,82.3,71.2,94.1,0.0
2019,02,15,82.4,71.1,94.5,0.0
2019,02,04,81.1,70.7,91.4,0.0
2019,02,24,84.9,81.5,90.1,0.0
2019,02,08,78.0,59.9,99.3,0.0
2019,02,24,79.9,66.2,97.0,0.0
2019,02,22,87.7,77.2,98.1,0.0
2019,02,24,84.9,81.5,90.5,0.0
2019,02,12,82.9,73.4,93.6,0.0
2019,02,19,73.2,58.1,88.7,0.0
2019,02,20,80.9,69.8,92.8,0.0
2019,02,04,84.4,76.1,95.0,0.0
2019,02,24,83.1,68.0,99.5,0.0
2019,02,28,85.8,73.0,100.0,0.0
2019,02,08,85.3,76.1,99.5,0.0
2019,02,20,83.6,73.9,95.7,0.0
2019,02,05,68.2,54.7,88.3,0.0
2019,02,03,80.1,69.8,94.5,0.0
2019,02,04,83.7,73.9,94.3,0.0
2019,02,09,84.4,74.8,95.0,0.0
2019,02,01,85.4,77.5,95.4,0.0
2019,02,04,81.2,68.9,96.8,0.0
2019,02,22,78.5,60.1,95.2,0.0
2019,02,18,80.2,71.6,87.3,0.0
2019,02,23,82.0,74.8,89.6,0.0
2019,02,08,84.8,72.0,99.1,0.0
2019,02,20,81.2,69.3,93.6,0.0
2019,02,21,81.7,71.2,89.6,0.0
2019,02,12,82.6,72.1,91.4,0.0
2019,02,19,83.7,74.8,94.6,0.0
2019,02,13,82.0,76.5,87.3,0.05
2019,02,13,80.8,69.6,92.1,0.0
2019,02,18,78.5,69.3,87.6,0.14
2019,02,02,80.0,67.5,91.8,0.0
2019,02,22,82.8,69.1,96.8,0.0
2019,02,02,78.9,66.6,93.2,0.0
2019,02,23,87.5,76.1,97.9,0.0
2019,02,19,86.2,73.6,98.1,0.0
2019,02,11,85.0,71.4,95.0,99.99
2019,02,01,80.0,73.4,86.9,0.0
2019,02,21,83.5,73.6,91.4,0.16
2019,02,03,72.0,57.6,92.1,0.0
2019,02,02,80.4,66.2,93.6,0.0
2019,02,04,81.6,66.2,96.8,0.0
2019,02,02,79.8,72.9,89.8,0.0
2019,02,20,85.5,73.4,96.1,0.0
2019,02,19,80.5,71.1,92.7,0.0
2019,02,05,82.8,70.7,99.5,0.0
2019,02,15,83.3,75.0,91.4,0.0
2019,02,27,85.9,77.0,96.8,0.0
2019,02,17,80.2,73.4,94.1,0.04
2019,02,12,80.4,74.3,88.3,0.54
2019,02,01,69.5,55.4,85.1,0.0
2019,02,19,85.5,74.3,97.7,0.0
2019,02,03,79.9,69.3,94.5,0.0
2019,02,23,82.1,70.2,98.1,0.0
2019,02,06,69.9,53.2,87.3,0.0
2019,02,10,85.2,76.1,98.1,0.0
2019,02,24,86.9,76.1,101.5,0.0
2019,02,06,80.0,72.1,90.5,0.0
2019,02,02,78.9,74.7,87.8,0.66
2019,02,05,81.4,73.4,92.3,0.0
2019,02,12,83.5,75.2,93.2,0.0
2019,02,14,82.6,74.7,86.0,0.0
2019,02,25,82.8,64.4,95.2,0.0
2019,02,23,81.8,73.4,86.9,0.0
2019,02,16,80.9,71.6,87.4,0.0
2019,02,17,82.0,69.8,91.8,0.22
2019,02,21,83.3,62.6,98.6,0.0
2019,02,02,79.7,76.6,84.2,1.53
2019,02,20,81.8,76.5,86.0,0.42
2019,02,24,80.5,71.6,85.5,0.0
2019,02,15,83.1,68.0,94.1,0.0
2019,02,27,84.7,69.8,95.0,0.0
2019,02,05,82.0,73.4,87.8,0.0
2019,02,10,81.3,71.6,86.2,0.0
2019,02,02,79.7,62.6,93.2,0.0
2019,02,03,80.9,75.2,86.0,0.33
2019,02,22,82.8,75.2,86.9,0.0
2019,02,14,83.6,73.4,91.4,0.0
2019,02,23,83.2,64.4,97.7,0.0
2019,02,14,81.2,62.6,95.0,0.0
2019,02,15,81.6,71.6,86.0,0.0
2019,02,04,82.1,75.2,87.8,0.0
2019,02,26,84.7,66.2,96.4,0.0
2019,02,07,80.4,59.0,100.4,0.0
2019,02,18,82.3,68.0,93.2,0.0
2019,02,19,84.2,77.4,87.8,0.0
2019,02,20,84.0,70.5,93.2,0.0
2019,02,25,82.7,75.9,88.3,0.0
2019,02,25,85.7,72.3,93.2,0.0
2019,02,21,84.8,80.2,89.6,0.02
2019,02,28,78.9,59.0,95.2,0.0
2019,02,14,83.2,75.2,89.2,0.0
2019,02,13,84.4,78.8,89.6,0.03
2019,02,14,82.0,64.4,96.8,0.0
2019,02,24,79.1,60.1,95.0,0.0
2019,02,08,83.3,75.2,89.6,0.0
2019,02,27,79.6,60.8,95.0,0.0
2019,02,03,73.1,58.8,86.7,0.0
2019,02,09,76.9,51.8,96.1,0.0
2019,02,21,85.0,71.6,93.2,0.0
2019,02,07,82.9,73.4,86.7,99.99
2019,02,25,79.7,59.7,95.7,0.0
2019,02,01,80.3,64.4,93.2,0.0
2019,02,01,72.8,57.2,84.0,0.0
2019,02,23,83.1,75.2,96.8,0.0
2019,02,11,77.1,59.2,90.1,0.0
2019,02,18,84.5,71.6,91.4,0.0
2019,02,07,82.1,57.2,98.6,0.0
2019,02,06,73.1,54.7,87.6,0.0
2019,02,14,84.7,72.7,96.8,0.0
2019,02,22,86.1,72.1,95.0,0.0
2019,02,12,79.5,66.2,91.6,0.0
2019,02,05,83.8,75.2,89.6,0.0
2019,02,27,83.1,66.2,97.7,0.0
2019,02,05,77.5,55.4,94.5,0.0
2019,02,18,82.4,75.2,87.8,0.0
2019,02,06,76.3,51.8,94.1,0.0
2019,02,04,81.4,62.6,96.8,0.0
2019,02,09,79.0,57.2,98.6,0.0
2019,02,01,80.0,72.7,86.0,0.18
2019,02,24,86.3,75.2,95.0,0.0
2019,02,12,83.8,75.6,89.6,0.0
2019,02,07,77.5,55.4,94.5,0.0
2019,02,09,83.8,75.2,88.5,0.0
2019,02,10,84.4,77.5,89.6,0.0
2019,02,22,77.4,58.6,95.0,0.0
2019,02,24,82.8,74.8,89.6,0.0
2019,02,13,81.5,64.4,95.5,0.0
2019,02,28,84.8,71.6,98.6,99.99
2019,02,22,84.5,77.0,89.6,0.0
2019,02,23,80.8,60.1,95.9,0.0
2019,02,18,84.8,71.6,94.1,0.02
2019,02,03,83.2,67.5,96.8,0.0
2019,02,08,83.7,62.6,99.9,0.0
2019,02,26,83.8,73.4,97.5,0.0
2019,02,04,78.6,59.0,96.1,0.0
2019,02,25,84.9,77.0,90.1,0.0
2019,02,23,84.1,73.4,90.0,0.0
2019,02,15,85.3,73.4,93.2,0.0
2019,02,06,83.3,62.1,99.0,0.0
2019,02,28,83.0,68.9,96.8,0.0
2019,02,16,83.7,75.2,89.6,0.0
2019,02,20,85.6,75.6,93.9,0.0
2019,02,01,80.8,66.6,91.4,0.0
2019,02,25,81.3,62.6,97.7,0.0
2019,02,15,81.6,68.0,92.5,0.0
2019,02,04,83.6,76.3,88.0,0.0
2019,02,27,83.8,69.8,95.0,99.99
2019,02,13,83.3,73.4,88.2,0.0
2019,02,01,84.6,73.4,91.6,0.0
2019,02,17,74.9,67.1,81.7,0.25
2019,02,08,82.3,71.6,89.6,0.0
2019,02,18,79.0,64.4,89.6,0.0
2019,02,19,78.7,63.5,94.1,0.0
2019,02,01,77.1,60.8,89.8,0.0
2019,02,01,82.7,75.2,87.4,0.0
2019,02,08,77.7,57.2,95.9,0.0
2019,02,03,84.9,75.2,91.8,0.04
2019,02,06,82.3,64.4,97.7,0.0
2019,02,11,80.7,62.4,95.0,0.0
2019,02,07,83.6,75.2,89.6,0.0
2019,02,28,84.4,68.0,96.8,0.0
2019,02,13,80.9,66.2,93.4,0.0
2019,02,17,82.3,75.0,87.8,0.0
2019,02,02,82.1,69.8,91.4,0.0
2019,02,09,79.4,62.2,97.2,0.0
2019,02,04,83.4,78.6,87.8,0.0
2019,02,20,80.0,63.0,93.6,0.0
2019,02,27,83.2,71.6,89.6,0.0
2019,02,21,86.0,74.8,94.1,0.0
2019,02,05,81.9,68.0,96.8,0.0
2019,02,25,83.2,62.6,98.6,0.0
2019,02,22,81.8,59.0,100.4,0.0
2019,02,03,79.0,64.4,93.2,0.0
2019,02,15,83.7,76.6,89.1,0.0
2019,02,16,81.8,71.6,87.8,0.0
2019,02,28,85.3,70.7,95.0,0.0
2019,02,23,86.1,73.4,94.8,0.0
2019,02,22,84.1,73.4,89.2,0.0
2019,02,27,81.9,67.5,95.0,0.0
2019,02,12,83.4,73.4,90.3,0.0
2019,02,22,84.8,68.0,97.9,0.0
2019,02,24,84.4,68.0,97.2,0.0
2019,02,21,80.7,60.8,96.8,0.0
2019,02,20,83.4,71.6,89.2,0.0
2019,02,15,83.2,73.9,87.8,0.0
2019,02,17,81.6,66.2,93.2,0.0
2019,02,03,83.8,67.5,98.6,0.0
2019,02,25,86.1,69.6,100.8,0.0
2019,02,02,77.7,60.8,91.8,0.0
2019,02,21,80.2,64.0,95.4,0.0
2019,02,18,81.3,66.0,94.1,0.0
2019,02,20,82.7,70.5,89.6,0.0
2019,02,09,83.2,60.8,100.4,0.0
2019,02,26,83.8,77.0,87.8,0.0
2019,02,26,82.7,62.6,96.1,0.0
2019,02,28,87.0,75.2,95.0,0.0
2019,02,27,78.5,67.6,88.7,99.99
2019,02,26,84.2,72.9,89.6,0.0
2019,02,10,85.8,65.3,100.4,0.0
2019,02,11,85.4,66.6,101.7,0.0
2019,02,16,82.6,75.2,87.8,0.0
2019,02,04,84.9,66.4,100.4,0.0
2019,02,03,78.9,60.8,92.5,0.0
2019,02,27,86.2,78.1,94.5,0.0
2019,02,02,79.2,62.6,93.6,0.0
2019,02,22,80.9,62.6,95.0,0.0
2019,02,05,85.1,64.4,101.7,0.0
2019,02,03,83.6,78.4,89.6,0.1
2019,02,20,82.8,64.4,96.8,0.0
2019,02,01,78.8,64.8,91.0,0.0
2019,02,09,83.4,78.3,87.8,0.15
2019,02,26,81.8,65.3,95.4,0.0
2019,02,08,83.4,75.2,87.8,0.01
2019,02,15,82.1,64.4,95.9,0.0
2019,02,12,82.0,69.6,95.4,0.0
2019,02,02,82.6,66.9,95.0,0.0
2019,02,02,79.8,66.0,91.4,0.0
2019,02,07,84.2,64.9,100.4,0.0
2019,02,19,82.5,66.2,95.0,0.0
2019,02,12,76.2,66.2,84.6,0.0
2019,02,18,78.4,59.0,93.2,0.08
2019,02,06,83.5,77.0,88.7,0.0
2019,02,09,78.5,53.6,97.9,0.0
2019,02,10,80.6,57.2,98.8,0.0
2019,02,11,83.8,75.2,89.4,0.0
2019,02,02,81.8,66.2,95.0,0.0
2019,02,08,78.8,53.6,98.6,0.0
2019,02,04,84.2,75.2,93.2,0.0
2019,02,25,80.7,59.0,98.2,0.0
2019,02,10,84.9,69.6,95.0,0.0
2019,02,03,78.8,59.0,95.0,0.0
2019,02,28,82.9,71.2,89.6,0.0
2019,02,11,84.1,72.7,92.3,0.0
2019,02,15,83.1,66.2,95.0,99.99
2019,02,24,81.9,59.0,99.5,0.0
2019,02,14,83.3,73.4,91.4,0.0
2019,02,05,81.3,73.4,90.7,1.63
2019,02,28,84.4,76.5,90.7,0.0
2019,02,28,82.1,66.2,96.8,0.01
2019,02,12,80.1,66.2,91.4,0.0
2019,02,10,78.2,57.2,98.1,0.0
2019,02,21,83.9,71.6,95.0,0.0
2019,02,11,78.9,57.2,97.2,0.0
2019,02,22,79.3,59.0,98.2,0.0
2019,02,12,83.1,75.0,89.6,0.21
2019,02,18,82.8,73.4,92.3,0.0
2019,02,14,82.1,71.1,92.3,0.0
2019,02,11,84.5,68.7,93.2,99.99
2019,02,25,85.0,72.5,94.5,0.0
2019,02,05,82.5,75.0,87.8,0.0
2019,02,19,82.9,73.2,92.5,0.0
2019,02,06,81.3,64.9,92.3,0.0
2019,02,20,83.5,73.4,94.3,0.0
2019,02,22,84.5,70.7,95.0,0.0
2019,02,15,84.5,74.8,91.4,0.0
2019,02,26,85.1,77.0,93.2,0.0
2019,02,24,83.8,71.4,93.2,0.0
2019,02,03,82.3,68.9,93.6,0.0
2019,02,16,83.3,72.1,92.8,0.64
2019,02,08,83.2,68.0,96.8,0.0
2019,02,18,81.3,69.8,91.4,0.0
2019,02,26,81.6,68.0,91.4,0.0
2019,02,03,80.8,65.8,93.7,0.0
2019,02,09,83.2,64.9,100.4,0.0
2019,02,27,81.8,69.8,93.2,0.0
2019,02,11,84.2,74.3,94.8,0.0
2019,02,26,79.5,71.6,88.5,0.01
2019,02,20,84.0,70.2,96.1,0.0
2019,02,24,84.8,71.6,97.7,0.0
2019,02,13,82.4,71.6,91.4,0.0
2019,02,15,81.8,68.0,93.2,0.0
2019,02,16,81.0,68.9,91.8,0.0
2019,02,28,83.5,73.0,93.2,0.0
2019,02,05,82.5,67.8,96.8,0.0
2019,02,25,81.5,69.8,91.9,0.0
2019,02,02,78.7,64.4,91.2,0.0
2019,02,04,82.9,72.5,91.8,0.0
2019,02,10,81.9,69.4,92.3,0.0
2019,02,09,81.4,69.8,91.4,0.0
2019,02,27,81.7,71.6,91.6,0.0
2019,02,11,81.5,70.7,92.3,0.0
2019,02,13,81.7,69.8,93.4,0.0
2019,02,01,78.5,64.4,91.4,0.0
2019,02,19,83.5,69.8,96.8,0.0
2019,02,28,85.9,73.4,96.8,0.0
2019,02,22,85.4,71.6,100.4,0.0
2019,02,05,84.5,69.8,96.1,0.0
2019,02,11,84.2,71.6,95.0,0.0
2019,02,07,83.8,69.8,100.4,0.0
2019,02,19,84.5,71.6,97.5,0.0
2019,02,11,83.4,69.8,94.3,0.0
2019,02,07,86.0,75.0,97.9,0.0
2019,02,20,84.5,73.4,95.2,0.0
2019,02,21,85.4,73.4,100.4,0.0
2019,02,24,85.1,73.4,97.0,0.0
2019,02,06,84.4,73.4,95.2,0.0
2019,02,26,84.4,75.2,96.3,0.0
2019,02,12,82.1,69.8,97.2,0.0
2019,02,10,86.6,68.0,100.4,0.0
2019,02,18,82.7,71.6,93.2,0.0
2019,02,09,88.1,77.7,100.0,0.0
2019,02,08,84.7,69.8,100.4,0.0
2019,02,15,82.3,71.6,95.0,0.0
2019,02,13,81.7,68.0,95.4,0.0
2019,02,15,83.3,73.4,95.7,0.0
2019,02,28,85.3,75.6,98.4,0.0
2019,03,16,87.1,71.6,96.8,0.0
2019,03,16,82.1,77.0,86.0,0.0
2019,03,16,86.5,75.2,91.4,0.0
2019,03,13,88.2,73.4,96.8,0.0
2019,03,29,85.5,78.8,89.6,0.0
2019,03,31,89.4,82.4,93.2,0.0
2019,03,20,86.3,78.8,91.4,99.99
2019,03,11,85.4,73.4,89.6,0.0
2019,03,11,89.5,68.0,102.2,0.0
2019,03,17,85.7,75.2,91.4,0.0
2019,03,24,83.8,73.4,89.6,99.99
2019,03,14,84.8,69.8,96.8,0.0
2019,03,17,88.4,77.0,96.8,0.0
2019,03,01,88.0,71.6,96.8,0.0
2019,03,29,90.8,75.2,102.2,0.0
2019,03,09,90.0,75.2,100.4,0.0
2019,03,20,87.8,73.4,98.6,0.0
2019,03,13,84.4,68.0,98.6,0.0
2019,03,04,87.2,71.6,95.0,0.0
2019,03,06,85.5,71.6,96.8,0.0
2019,03,19,87.8,73.4,96.8,0.0
2019,03,27,88.7,80.6,96.8,99.99
2019,03,26,88.7,77.0,96.8,0.0
2019,03,22,87.8,77.0,91.4,0.0
2019,03,01,86.4,78.8,89.6,0.0
2019,03,04,85.5,78.8,87.8,0.0
2019,03,23,88.3,78.8,93.2,99.99
2019,03,28,90.3,77.0,98.6,0.0
2019,03,25,90.0,77.0,96.8,0.0
2019,03,09,85.0,75.2,89.6,0.0
2019,03,31,91.9,75.2,102.2,0.0
2019,03,15,86.8,71.6,96.8,0.0
2019,03,03,85.2,77.0,89.6,0.0
2019,03,08,85.8,75.2,91.4,0.0
2019,03,12,86.0,73.4,91.4,0.0
2019,03,02,86.6,71.6,96.8,0.0
2019,03,19,86.0,78.8,89.6,0.0
2019,03,21,89.6,73.4,100.4,0.0
2019,03,13,85.0,69.8,95.0,0.0
2019,03,06,85.2,71.6,89.6,0.0
2019,03,24,86.0,80.6,89.6,0.0
2019,03,07,90.7,80.6,95.0,0.0
2019,03,09,91.4,78.8,98.6,0.0
2019,03,23,94.6,84.2,102.2,0.0
2019,03,04,80.5,73.4,84.2,99.99
2019,03,16,84.9,82.4,87.8,0.0
2019,03,13,85.2,69.8,93.2,0.0
2019,03,05,84.1,75.2,87.8,0.0
2019,03,29,89.5,84.2,96.8,0.0
2019,03,20,86.3,75.2,96.8,99.99
2019,03,06,90.4,78.8,96.8,0.0
2019,03,21,86.7,78.8,91.4,0.0
2019,03,10,92.0,80.6,98.6,0.0
2019,03,10,86.0,71.6,91.4,0.0
2019,03,08,89.1,68.0,98.6,0.0
2019,03,02,84.1,71.6,91.4,0.0
2019,03,05,82.2,68.0,89.6,0.0
2019,03,25,80.6,73.4,86.0,99.99
2019,03,26,84.4,75.2,91.4,99.99
2019,03,02,86.8,77.0,95.0,0.0
2019,03,28,86.1,73.4,93.2,0.0
2019,03,14,84.9,69.8,91.4,0.0
2019,03,13,85.8,80.6,89.6,0.0
2019,03,17,86.0,73.4,91.4,0.0
2019,03,15,85.9,71.6,91.4,0.0
2019,03,07,84.6,71.6,91.4,0.0
2019,03,09,83.8,69.8,91.4,0.0
2019,03,20,85.0,71.6,91.4,0.0
2019,03,21,86.0,71.6,93.2,0.0
2019,03,29,87.4,73.4,93.2,0.0
2019,03,30,85.4,77.0,93.2,0.0
2019,03,31,86.8,75.2,95.0,0.0
2019,03,08,84.9,69.8,91.4,0.0
2019,03,06,83.6,71.6,89.6,0.0
2019,03,28,86.8,75.2,93.2,0.0
2019,03,19,88.0,77.0,96.8,0.0
2019,03,04,88.0,75.2,95.0,0.0
2019,03,29,89.5,78.8,96.8,0.0
2019,03,23,91.6,77.0,102.2,0.0
2019,03,27,86.5,73.4,91.4,0.0
2019,03,20,90.5,75.2,102.2,0.0
2019,03,26,87.1,75.2,96.8,0.0
2019,03,21,88.8,77.0,96.8,0.0
2019,03,17,90.5,77.0,98.6,0.0
2019,03,25,85.8,75.2,93.2,0.0
2019,03,15,85.9,73.4,93.2,0.0
2019,03,13,85.8,69.8,102.2,0.0
2019,03,13,85.2,73.4,96.8,0.0
2019,03,14,85.2,69.8,96.8,0.0
2019,03,16,81.4,71.6,93.2,0.0
2019,03,24,84.1,73.4,91.4,0.0
2019,03,22,89.5,77.0,100.4,0.0
2019,03,24,85.0,73.4,89.6,99.99
2019,03,16,82.8,75.2,95.0,0.0
2019,03,16,74.1,62.6,91.4,0.0
2019,03,18,85.9,77.0,95.0,0.0
2019,03,10,85.1,77.0,89.6,0.0
2019,03,17,86.3,82.4,89.6,99.99
2019,03,13,83.0,71.6,95.0,0.0
2019,03,28,86.1,80.6,89.6,0.0
2019,03,13,86.4,76.6,93.2,0.0
2019,03,13,84.1,75.7,93.2,0.0
2019,03,06,82.8,77.0,87.8,0.0
2019,03,12,86.7,77.0,93.2,0.0
2019,03,29,86.3,80.6,89.6,0.0
2019,03,03,84.6,80.6,87.8,0.0
2019,03,13,87.3,77.0,98.6,0.0
2019,03,02,84.4,80.6,87.8,0.0
2019,03,05,82.1,75.2,87.8,0.0
2019,03,12,89.5,68.0,102.2,0.0
2019,03,14,85.7,82.4,89.6,0.0
2019,03,25,81.9,77.0,84.2,99.99
2019,03,15,85.9,82.4,89.6,0.0
2019,03,26,86.7,84.2,89.6,0.0
2019,03,13,84.2,71.4,92.7,0.0
2019,03,11,85.7,77.0,93.2,0.0
2019,03,30,86.5,82.4,89.6,0.0
2019,03,07,84.9,77.0,93.2,0.0
2019,03,13,79.0,66.2,97.2,0.0
2019,03,18,79.7,66.2,91.4,0.0
2019,03,16,83.1,72.7,95.4,0.0
2019,03,16,80.7,76.5,84.2,0.06
2019,03,16,82.8,68.0,98.6,0.0
2019,03,16,82.2,70.5,94.5,0.0
2019,03,15,72.2,59.0,87.8,0.0
2019,03,29,86.7,77.0,96.8,99.99
2019,03,27,86.7,73.4,98.6,0.0
2019,03,20,89.3,78.8,100.4,0.0
2019,03,06,84.4,73.4,98.6,0.0
2019,03,17,88.3,78.8,98.6,0.0
2019,03,10,86.1,69.8,98.6,0.0
2019,03,10,84.5,73.4,96.8,0.0
2019,03,10,88.0,71.6,98.6,0.0
2019,03,05,85.1,69.8,98.6,0.0
2019,03,04,80.3,66.2,94.3,0.0
2019,03,18,84.3,71.2,97.3,0.0
2019,03,11,84.2,77.0,93.2,0.0
2019,03,31,80.8,73.4,93.2,0.0
2019,03,27,84.3,79.0,90.9,0.59
2019,03,21,86.6,79.3,94.1,0.0
2019,03,06,83.3,72.5,92.7,0.0
2019,03,12,83.6,72.3,95.0,0.0
2019,03,01,84.4,74.5,93.2,0.22
2019,03,19,87.7,80.6,96.8,0.0
2019,03,29,84.5,72.0,96.8,0.0
2019,03,28,86.9,80.6,96.8,99.99
2019,03,21,90.2,80.6,100.4,0.0
2019,03,26,87.7,77.0,95.0,0.0
2019,03,25,84.7,75.2,95.0,0.0
2019,03,24,86.9,80.6,96.8,0.05
2019,03,07,86.4,75.2,100.4,0.0
2019,03,03,87.3,82.4,96.8,0.0
2019,03,01,84.0,77.0,90.9,0.0
2019,03,09,87.6,71.6,100.4,0.0
2019,03,22,75.4,60.8,91.4,0.0
2019,03,14,88.1,68.0,100.4,0.0
2019,03,25,82.5,78.3,86.0,0.0
2019,03,07,82.7,77.5,91.4,0.0
2019,03,12,85.2,71.4,100.4,0.0
2019,03,27,84.2,75.2,96.8,0.0
