traffic,precip,temp_f,mon,tues,wed,thu,fri,sat,sun,jan,feb,mar,apr,may,june,july,aug,sep,oct,nov,dec
5.208333333333333,0.0,83.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5.633333333333333,0.0,83.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5.7250000000000005,0.0,83.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5.991666666666667,0.0,83.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.925,0.0,83.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.466666666666666,0.0,83.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.4499999999999997,0.0,83.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.2583333333333335,0.0,83.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0583333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8416666666666665,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0083333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8583333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9833333333333334,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9833333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0833333333333335,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.308333333333334,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.300000000000001,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.841666666666666,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.608333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.958333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.708333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.483333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.716666666666668,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.058333333333334,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.441666666666666,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.008333333333333,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.716666666666666,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.925,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.625,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.208333333333334,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.2666666666666666,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.5333333333333334,0.0,83.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2750000000000001,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.075,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.25,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9916666666666667,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8333333333333335,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.3666666666666663,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.083333333333333,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.141666666666667,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.074999999999999,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.741666666666667,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.366666666666666,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.116666666666666,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.841666666666666,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.975000000000001,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.291666666666665,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.883333333333334,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.1000000000000005,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.575000000000002,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.616666666666667,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.816666666666667,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.408333333333332,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9999999999999996,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7,0.0,84.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2750000000000001,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.4166666666666667,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0083333333333335,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8333333333333334,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0999999999999999,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.1166666666666667,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.508333333333333,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.933333333333334,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.566666666666666,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.1,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.808333333333333,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.224999999999999,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.758333333333334,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.825,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.416666666666665,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.708333333333333,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.05,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.716666666666666,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.433333333333334,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.6499999999999995,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.350000000000001,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.3166666666666655,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.433333333333334,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2666666666666664,1.93,75.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1416666666666666,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0583333333333333,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1416666666666668,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9833333333333334,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9083333333333332,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.791666666666667,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.625,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.858333333333334,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.133333333333332,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.633333333333333,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.283333333333332,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.1000000000000005,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.041666666666665,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.949999999999999,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.216666666666667,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.416666666666667,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.966666666666668,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.9750000000000005,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.175,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.991666666666668,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.65,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2,0.5,74.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1916666666666667,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.5166666666666668,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0250000000000001,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0666666666666667,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8166666666666665,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.458333333333333,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.883333333333334,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.075,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.358333333333333,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.200000000000001,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.991666666666666,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.116666666666666,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.258333333333333,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.583333333333333,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.1499999999999995,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.858333333333333,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.908333333333331,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.808333333333334,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.75,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.8333333333333335,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0500000000000003,0.0,73.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.025,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.366666666666667,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9416666666666665,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8083333333333332,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6166666666666667,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.4916666666666665,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.3333333333333335,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.8833333333333333,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4.041666666666666,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4.966666666666667,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.316666666666666,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.849999999999999,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.416666666666665,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.241666666666666,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.075,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.508333333333333,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.95,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.141666666666667,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3.933333333333333,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3.1166666666666667,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0333333333333334,0.0,71.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9416666666666665,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.05,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.7916666666666666,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.6749999999999999,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.7333333333333334,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0833333333333333,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.7833333333333332,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.9333333333333336,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.575,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.2416666666666667,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.7916666666666665,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.383333333333334,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.333333333333334,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.141666666666667,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.225,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.8999999999999995,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5.066666666666667,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.574999999999999,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.775,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.3249999999999997,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.2249999999999999,0.0,75.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
