traffic,precip,temp,first_week,last_wk,mon,tue,wed,thu,fri,Sat,sun,jan,feb,mar,apr,may,june,july,aug,sep,oct,nov,dec
1.691666667,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.291666667,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.583333333,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.458333333,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.566666667,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.366666667,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.341666667,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.458333333,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.325,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.383333333,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.608333333,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.7,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.041666667,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.35,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.308333333,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.983333333,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.95,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.983333333,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.016666667,2.2606,28.000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.6,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.658333333,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.208333333,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.158333333,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.933333333,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.058333333,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.991666667,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.125,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.091666667,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.525,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.716666667,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.791666667,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.408333333,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.733333333,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.091666667,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.4,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.725,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.608333333,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.491666667,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.841666667,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.191666667,0.050800000000000005,28.111111111111107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.825,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.741666667,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.658333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.433333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.075,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.533333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.825,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.183333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.808333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.583333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.316666667,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.525,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.9,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.733333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.4,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.566666667,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.775,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.625,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.916666667,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.941666667,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.9,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.658333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.408333333,0.1778,28.944444444444443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.25,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.241666667,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.166666667,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.233333333,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.341666667,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.125,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.058333333,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.575,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.475,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.966666667,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.908333333,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.8,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.741666667,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.675,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.908333333,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.841666667,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.683333333,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.241666667,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.308333333,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.25,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.583333333,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.6,0.127,28.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.65,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.458333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.908333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.516666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.533333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.833333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.058333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.733333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.508333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.283333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.016666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.866666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.866666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.691666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.633333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.966666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.191666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.466666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.491666667,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.525,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.8,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.433333333,0.0,29.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.358333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.416666667,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.641666667,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.533333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.108333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.8,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.475,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.425,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.358333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.375,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.141666667,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.966666667,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.833333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.883333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.85,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.816666667,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.983333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.708333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.95,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.041666667,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.958333333,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.8,0.025400000000000002,29.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.708333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.583333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.641666667,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.433333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.491666667,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.425,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.575,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.35,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.083333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.133333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.9,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.75,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.708333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.633333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.608333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.833333333,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.991666667,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.475,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.425,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.441666667,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.391666667,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.766666667,0.0,30.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.508333333,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.616666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.75,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.241666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.725,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.941666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.908333333,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.383333333,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.025,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.316666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.216666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.366666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.283333333,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.55,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.641666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.058333333,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.191666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.3,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.233333333,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.266666667,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.475,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.825,253.97459999999998,29.666666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.616666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.366666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.583333333,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.216666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.091666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.825,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.05,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.65,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.616666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.475,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.966666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.075,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.658333333,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.75,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.591666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.158333333,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.275,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.325,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.116666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.658333333,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.341666667,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.858333333,0.4572,28.77777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.283333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.6,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.308333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.675,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.041666667,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.45,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.716666667,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.858333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.516666667,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.116666667,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.641666667,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.783333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.933333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.783333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.433333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.583333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.741666667,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.183333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.508333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.866666667,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.65,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.558333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.508333333,0.3048,30.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.208333333,0.8889999999999999,29.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.758333333,0.8889999999999999,29.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.75,0.8889999999999999,29.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.366666667,0.8889999999999999,29.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.175,0.8889999999999999,29.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
